source,relation,target,sentence,file
power,related_to,transmission," Transmission Stability Analysis: The analysis utilized Siemens’ Power System Simulator for Engineering
      (PSS®E) power flow modeling software to evaluate steady-state and dynamic stability on the transmission
      network (from 69 kV to 230 kV voltage levels)",8b472f86bd50ee2e_e30f870f2e.txt
AI,related_to,transmission," Grid upgrades, including transmission, grid-forming inverter batteries, shunt
      capacitors, and synchronous condensers were identified to maintain voltage and frequency stability",8b472f86bd50ee2e_e30f870f2e.txt
AI,related_to,transmission," Economic Analysis: The cost of service to provide electricity on the Railbelt was determined for the system
      build for each scenario based on 1) the capital cost of new generation, transmission upgrades, and additional
      equipment or system upgrades necessary for system stability; and 2) the operating costs (fuel, variable and
      fixed operations and maintenance) of executing the hourly dispatch determined by the PLEXOS production
      cost model",8b472f86bd50ee2e_e30f870f2e.txt
AI,related_to,power," This is
      a common type of a power system simulator for evaluating large power systems at the level of detail for a
      planning study",8b472f86bd50ee2e_e30f870f2e.txt
Alaska,related_to,AI,"


                                                                   4

                    This report is available at no cost from the Alaska Center for Energy and Power (ACEP) at
                     the University of Alaska, Fairbanks (UAF) at www",8b472f86bd50ee2e_e30f870f2e.txt
AI,related_to,power," With the
      technologies considered in this study, fossil-fuel and hydro power generation were the most cost effective firm
      sources to pair with variable renewables",8b472f86bd50ee2e_e30f870f2e.txt
AI,related_to,power," Other
      potential options for this could include repowering with hydrogen, biofuels, synthetic fuels, or using direct air
      capture all of which have similar challenges",8b472f86bd50ee2e_e30f870f2e.txt
Alaska,related_to,AI," Due to the variable nature of wind, solar, and tidal energy,


                                                            5

                 This report is available at no cost from the Alaska Center for Energy and Power (ACEP) at
                  the University of Alaska, Fairbanks (UAF) at www",8b472f86bd50ee2e_e30f870f2e.txt
AI,related_to,power,"php
        a high degree of flexibility must be readily available from firm sources of power",8b472f86bd50ee2e_e30f870f2e.txt
power,related_to,transmission,"

    • Increased transmission capacity allows greater power sharing between regions",8b472f86bd50ee2e_e30f870f2e.txt
Alaska,related_to,AI," The capacities of the
      Alaska and Kenai Interties were increased to allow 300 MW in the low-carbon scenarios from 140 MW and
      78 MW in the Business-as-Usual scenario",8b472f86bd50ee2e_e30f870f2e.txt
AI,related_to,power," The increased transmission allowed large projects such as Susitna-
      Watana hydro, nuclear power plants, and Cook Inlet tidal to power loads across the Railbelt",8b472f86bd50ee2e_e30f870f2e.txt
AI,related_to,transmission,"1   Transmission Analysis

    • Grid reliability services must be provided by inverter-based resources as well as the remaining syn-
      chronous machinery",8b472f86bd50ee2e_e30f870f2e.txt
DOE,related_to,power," The high-voltage direct current line allows power
      transfer between the Central and Southern regions, but does not synchronously connect the two regions",8b472f86bd50ee2e_e30f870f2e.txt
